"","DNAglobal1","DNAglobal2","DNAglobal3","DNAglobal4","DNAglobal5","DNAlocal1","DNAlocal2","DNAlocal3","DNAlocal4","DNAlocal5","AAglobal1","AAglobal2","AAglobal3","AAglobal4","AAglobal5","AAlocal1","AAlocal2","AAlocal3","AAlocal4","AAlocal5"
"11",0.190000000000055,0.130000000000109,0.1400000000001,0.150000000000091,0.159999999999854,0.129999999999882,0.169999999999845,0.139999999999873,0.1400000000001,0.150000000000091,0.150000000000091,0.170000000000073,0.170000000000073,0.169999999999845,0.160000000000082,0.170000000000073,0.170000000000073,0.170000000000073,0.180000000000064,0.180000000000064
"12",0.139999999999873,0.1400000000001,0.160000000000082,0.119999999999891,0.1400000000001,0.139999999999873,0.160000000000082,0.150000000000091,0.160000000000082,0.149999999999864,0.170000000000073,0.169999999999845,0.169999999999845,0.160000000000082,0.170000000000073,0.169999999999845,0.149999999999864,0.189999999999827,0.170000000000073,0.180000000000064
"13",0.160000000000082,0.139999999999873,0.149999999999864,0.1400000000001,0.159999999999854,0.160000000000082,0.159999999999854,0.139999999999873,0.160000000000082,0.150000000000091,0.180000000000064,0.160000000000082,0.170000000000073,0.179999999999836,0.139999999999873,0.170000000000073,0.180000000000064,0.180000000000064,0.180000000000064,0.180000000000064
"14",0.149999999999864,0.160000000000082,0.1400000000001,0.1400000000001,0.1400000000001,0.149999999999864,0.160000000000082,0.160000000000082,0.160000000000082,0.149999999999864,0.169999999999845,0.149999999999864,0.180000000000064,0.170000000000073,0.180000000000064,0.169999999999845,0.180000000000064,0.169999999999845,0.150000000000091,0.190000000000055
"15",0.1400000000001,0.149999999999864,0.169999999999845,0.129999999999882,0.1400000000001,0.1400000000001,0.149999999999864,0.160000000000082,0.139999999999873,0.150000000000091,0.190000000000055,0.170000000000073,0.180000000000064,0.189999999999827,0.149999999999864,0.170000000000073,0.190000000000055,0.170000000000073,0.170000000000073,0.170000000000073
"16",0.130000000000109,0.160000000000082,0.150000000000091,0.160000000000082,0.119999999999891,0.159999999999854,0.150000000000091,0.169999999999845,0.160000000000082,0.1400000000001,0.179999999999836,0.189999999999827,0.170000000000073,0.170000000000073,0.180000000000064,0.190000000000055,0.170000000000073,0.160000000000082,0.180000000000064,0.169999999999845
"17",0.139999999999873,0.1400000000001,0.150000000000091,0.149999999999864,0.150000000000091,0.190000000000055,0.159999999999854,0.160000000000082,0.149999999999864,0.160000000000082,0.190000000000055,0.190000000000055,0.160000000000082,0.169999999999845,0.189999999999827,0.190000000000055,0.149999999999864,0.190000000000055,0.179999999999836,0.180000000000064
"18",0.1400000000001,0.159999999999854,0.159999999999854,0.150000000000091,0.160000000000082,0.159999999999854,0.150000000000091,0.139999999999873,0.160000000000082,0.160000000000082,0.159999999999854,0.169999999999845,0.180000000000064,0.170000000000073,0.190000000000055,0.170000000000073,0.170000000000073,0.190000000000055,0.160000000000082,0.169999999999845
"19",0.139999999999873,0.1400000000001,0.150000000000091,0.150000000000091,0.159999999999854,0.160000000000082,0.139999999999873,0.1400000000001,0.139999999999873,0.149999999999864,0.190000000000055,0.190000000000055,0.179999999999836,0.149999999999864,0.159999999999854,0.170000000000073,0.169999999999845,0.189999999999827,0.149999999999864,0.180000000000064
"20",0.150000000000091,0.149999999999864,0.149999999999864,0.149999999999864,0.150000000000091,0.259999999999991,0.170000000000073,0.159999999999854,0.160000000000082,0.1400000000001,0.190000000000055,0.190000000000055,0.190000000000055,0.190000000000055,0.190000000000055,0.170000000000073,0.170000000000073,0.190000000000055,0.190000000000055,0.190000000000055
"21",0.160000000000082,0.1400000000001,0.150000000000091,0.150000000000091,0.149999999999864,0.259999999999991,0.149999999999864,0.1400000000001,0.149999999999864,0.149999999999864,0.190000000000055,0.190000000000055,0.179999999999836,0.189999999999827,0.190000000000055,0.159999999999854,0.179999999999836,0.189999999999827,0.169999999999845,0.190000000000055
"22",0.169999999999845,0.160000000000082,0.160000000000082,0.169999999999845,0.150000000000091,0.25,0.150000000000091,0.170000000000073,0.170000000000073,0.170000000000073,0.180000000000064,0.180000000000064,0.190000000000055,0.170000000000073,0.169999999999845,0.170000000000073,0.190000000000055,0.190000000000055,0.170000000000073,0.170000000000073
"23",0.160000000000082,0.159999999999854,0.149999999999864,0.1400000000001,0.160000000000082,0.220000000000027,0.170000000000073,0.170000000000073,0.169999999999845,0.169999999999845,0.159999999999854,0.169999999999845,0.170000000000073,0.170000000000073,0.190000000000055,0.179999999999836,0.169999999999845,0.170000000000073,0.169999999999845,0.190000000000055
"24",0.169999999999845,0.160000000000082,0.170000000000073,0.160000000000082,0.139999999999873,0.269999999999982,0.170000000000073,0.180000000000064,0.170000000000073,0.170000000000073,0.180000000000064,0.190000000000055,0.190000000000055,0.190000000000055,0.189999999999827,0.180000000000064,0.190000000000055,0.190000000000055,0.190000000000055,0.180000000000064
"25",0.160000000000082,0.169999999999845,0.169999999999845,0.170000000000073,0.170000000000073,0.200000000000045,0.160000000000082,0.170000000000073,0.169999999999845,0.149999999999864,0.189999999999827,0.200000000000045,0.160000000000082,0.160000000000082,0.170000000000073,0.189999999999827,0.189999999999827,0.180000000000064,0.160000000000082,0.169999999999845
"26",0.169999999999845,0.150000000000091,0.160000000000082,0.180000000000064,0.169999999999845,0.240000000000009,0.170000000000073,0.180000000000064,0.170000000000073,0.170000000000073,0.190000000000055,0.200000000000045,0.179999999999836,0.200000000000045,0.190000000000055,0.160000000000082,0.200000000000045,0.179999999999836,0.240000000000009,0.180000000000064
"27",0.170000000000073,0.159999999999854,0.159999999999854,0.160000000000082,0.150000000000091,0.190000000000055,0.169999999999845,0.170000000000073,0.169999999999845,0.169999999999845,0.200000000000045,0.200000000000045,0.190000000000055,0.170000000000073,0.209999999999809,0.190000000000055,0.190000000000055,0.190000000000055,0.190000000000055,0.189999999999827
"28",0.169999999999845,0.190000000000055,0.190000000000055,0.170000000000073,0.169999999999845,0.25,0.190000000000055,0.169999999999845,0.150000000000091,0.170000000000073,0.200000000000045,0.199999999999818,0.200000000000045,0.199999999999818,0.210000000000036,0.190000000000055,0.200000000000045,0.180000000000064,0.200000000000045,0.190000000000055
"29",0.160000000000082,0.169999999999845,0.169999999999845,0.190000000000055,0.170000000000073,0.210000000000036,0.179999999999836,0.170000000000073,0.179999999999836,0.169999999999845,0.210000000000036,0.200000000000045,0.190000000000055,0.210000000000036,0.200000000000045,0.200000000000045,0.190000000000055,0.190000000000055,0.179999999999836,0.190000000000055
"30",0.170000000000073,0.170000000000073,0.160000000000082,0.190000000000055,0.169999999999845,0.200000000000045,0.180000000000064,0.169999999999845,0.190000000000055,0.190000000000055,0.200000000000045,0.210000000000036,0.170000000000073,0.200000000000045,0.240000000000009,0.169999999999845,0.169999999999845,0.180000000000064,0.200000000000045,0.200000000000045
"31",0.180000000000064,0.189999999999827,0.189999999999827,0.190000000000055,0.190000000000055,0.200000000000045,0.190000000000055,0.190000000000055,0.189999999999827,0.169999999999845,0.190000000000055,0.220000000000027,0.199999999999818,0.199999999999818,0.210000000000036,0.190000000000055,0.190000000000055,0.169999999999845,0.199999999999818,0.200000000000045
"32",0.190000000000055,0.190000000000055,0.150000000000091,0.180000000000064,0.159999999999854,0.2199999999998,0.220000000000027,0.169999999999845,0.190000000000055,0.190000000000055,0.190000000000055,0.200000000000045,0.210000000000036,0.190000000000055,0.180000000000064,0.169999999999845,0.200000000000045,0.170000000000073,0.179999999999836,0.210000000000036
"33",0.180000000000064,0.180000000000064,0.179999999999836,0.190000000000055,0.170000000000073,0.25,0.190000000000055,0.190000000000055,0.189999999999827,0.200000000000045,0.199999999999818,0.2199999999998,0.180000000000064,0.220000000000027,0.210000000000036,0.180000000000064,0.190000000000055,0.189999999999827,0.200000000000045,0.190000000000055
"34",0.190000000000055,0.190000000000055,0.200000000000045,0.190000000000055,0.210000000000036,0.199999999999818,0.189999999999827,0.169999999999845,0.190000000000055,0.200000000000045,0.220000000000027,0.190000000000055,0.209999999999809,0.220000000000027,0.220000000000027,0.210000000000036,0.180000000000064,0.200000000000045,0.220000000000027,0.190000000000055
"35",0.190000000000055,0.190000000000055,0.170000000000073,0.180000000000064,0.180000000000064,0.210000000000036,0.230000000000018,0.190000000000055,0.200000000000045,0.200000000000045,0.220000000000027,0.190000000000055,0.190000000000055,0.220000000000027,0.210000000000036,0.210000000000036,0.199999999999818,0.190000000000055,0.179999999999836,0.199999999999818
"36",0.189999999999827,0.190000000000055,0.180000000000064,0.190000000000055,0.200000000000045,0.210000000000036,0.190000000000055,0.180000000000064,0.179999999999836,0.199999999999818,0.220000000000027,0.179999999999836,0.220000000000027,0.220000000000027,0.190000000000055,0.200000000000045,0.220000000000027,0.199999999999818,0.220000000000027,0.200000000000045
"37",0.190000000000055,0.200000000000045,0.220000000000027,0.200000000000045,0.190000000000055,0.220000000000027,0.200000000000045,0.170000000000073,0.170000000000073,0.210000000000036,0.209999999999809,0.200000000000045,0.220000000000027,0.220000000000027,0.200000000000045,0.189999999999827,0.200000000000045,0.220000000000027,0.269999999999982,0.220000000000027
"38",0.189999999999827,0.199999999999818,0.189999999999827,0.199999999999818,0.200000000000045,0.2199999999998,0.190000000000055,0.210000000000036,0.189999999999827,0.210000000000036,0.25,0.200000000000045,0.230000000000018,0.200000000000045,0.220000000000027,0.220000000000027,0.2199999999998,0.200000000000045,0.209999999999809,0.209999999999809
"39",0.210000000000036,0.190000000000055,0.200000000000045,0.210000000000036,0.179999999999836,0.230000000000018,0.200000000000045,0.179999999999836,0.200000000000045,0.210000000000036,0.240000000000009,0.220000000000027,0.210000000000036,0.220000000000027,0.220000000000027,0.210000000000036,0.220000000000027,0.189999999999827,0.220000000000027,0.220000000000027
"40",0.200000000000045,0.200000000000045,0.25,0.190000000000055,0.190000000000055,0.220000000000027,0.210000000000036,0.200000000000045,0.210000000000036,0.200000000000045,0.200000000000045,0.230000000000018,0.220000000000027,0.220000000000027,0.209999999999809,0.210000000000036,0.180000000000064,0.220000000000027,0.220000000000027,0.220000000000027
"41",0.209999999999809,0.210000000000036,0.210000000000036,0.200000000000045,0.200000000000045,0.210000000000036,0.220000000000027,0.200000000000045,0.199999999999818,0.220000000000027,0.220000000000027,0.230000000000018,0.230000000000018,0.240000000000009,0.240000000000009,0.220000000000027,0.199999999999818,0.220000000000027,0.220000000000027,0.2199999999998
"42",0.220000000000027,0.200000000000045,0.220000000000027,0.200000000000045,0.210000000000036,0.25,0.210000000000036,0.190000000000055,0.200000000000045,0.200000000000045,0.25,0.220000000000027,0.230000000000018,0.230000000000018,0.240000000000009,0.200000000000045,0.220000000000027,0.2199999999998,0.220000000000027,0.200000000000045
"43",0.210000000000036,0.2199999999998,0.189999999999827,0.189999999999827,0.200000000000045,0.240000000000009,0.240000000000009,0.200000000000045,0.210000000000036,0.190000000000055,0.25,0.25,0.240000000000009,0.25,0.230000000000018,0.220000000000027,0.210000000000036,0.220000000000027,0.220000000000027,0.210000000000036
"44",0.220000000000027,0.210000000000036,0.210000000000036,0.210000000000036,0.199999999999818,0.279999999999973,0.2199999999998,0.210000000000036,0.220000000000027,0.220000000000027,0.25,0.230000000000018,0.240000000000009,0.2199999999998,0.200000000000045,0.229999999999791,0.220000000000027,0.230000000000018,0.229999999999791,0.220000000000027
"45",0.220000000000027,0.220000000000027,0.220000000000027,0.220000000000027,0.220000000000027,0.25,0.220000000000027,0.209999999999809,0.220000000000027,0.210000000000036,0.230000000000018,0.25,0.230000000000018,0.220000000000027,0.25,0.220000000000027,0.210000000000036,0.240000000000009,0.240000000000009,0.220000000000027
"46",0.220000000000027,0.2199999999998,0.2199999999998,0.220000000000027,0.210000000000036,0.25,0.230000000000018,0.220000000000027,0.220000000000027,0.220000000000027,0.25,0.240000000000009,0.230000000000018,0.25,0.230000000000018,0.200000000000045,0.220000000000027,0.229999999999791,0.230000000000018,0.210000000000036
"47",0.2199999999998,0.240000000000009,0.230000000000018,0.240000000000009,0.220000000000027,0.269999999999982,0.25,0.230000000000018,0.200000000000045,0.240000000000009,0.240000000000009,0.220000000000027,0.25,0.25,0.25,0.240000000000009,0.190000000000055,0.240000000000009,0.220000000000027,0.220000000000027
"48",0.220000000000027,0.25,0.210000000000036,0.220000000000027,0.220000000000027,0.279999999999973,0.229999999999791,0.230000000000018,0.229999999999791,0.240000000000009,0.230000000000018,0.25,0.25,0.25,0.25,0.240000000000009,0.209999999999809,0.220000000000027,0.220000000000027,0.240000000000009
"49",0.230000000000018,0.240000000000009,0.230000000000018,0.240000000000009,0.220000000000027,0.279999999999973,0.230000000000018,0.230000000000018,0.220000000000027,0.220000000000027,0.25,0.25,0.269999999999982,0.269999999999982,0.25,0.230000000000018,0.230000000000018,0.210000000000036,0.230000000000018,0.25
"50",0.240000000000009,0.2199999999998,0.240000000000009,0.230000000000018,0.240000000000009,0.25,0.240000000000009,0.240000000000009,0.240000000000009,0.230000000000018,0.240000000000009,0.240000000000009,0.259999999999991,0.25,0.259999999999991,0.240000000000009,0.220000000000027,0.229999999999791,0.230000000000018,0.230000000000018
"51",0.230000000000018,0.25,0.240000000000009,0.240000000000009,0.25,0.279999999999973,0.25,0.220000000000027,0.240000000000009,0.25,0.279999999999973,0.279999999999973,0.25,0.270000000000209,0.269999999999982,0.230000000000018,0.230000000000018,0.220000000000027,0.279999999999973,0.240000000000009
"52",0.25,0.25,0.25,0.25,0.25,0.269999999999982,0.25,0.25,0.25,0.230000000000018,0.289999999999964,0.279999999999973,0.269999999999982,0.25,0.25,0.25,0.240000000000009,0.269999999999982,0.279999999999973,0.240000000000009
"53",0.25,0.230000000000018,0.25,0.25,0.25,0.259999999999991,0.269999999999982,0.25,0.229999999999791,0.25,0.279999999999973,0.289999999999964,0.290000000000191,0.269999999999982,0.279999999999973,0.25,0.25,0.25,0.279999999999973,0.25
"54",0.25,0.240000000000009,0.269999999999982,0.240000000000009,0.25,0.279999999999973,0.269999999999982,0.25,0.240000000000009,0.269999999999982,0.25,0.289999999999964,0.279999999999973,0.279999999999973,0.279999999999973,0.25,0.25,0.25,0.279999999999973,0.25
"55",0.259999999999991,0.25,0.25,0.269999999999982,0.230000000000018,0.279999999999973,0.259999999999991,0.25,0.259999999999991,0.230000000000018,0.279999999999973,0.279999999999973,0.279999999999973,0.25,0.279999999999973,0.259999999999991,0.259999999999991,0.259999999999991,0.289999999999964,0.25
"56",0.259999999999991,0.25,0.269999999999982,0.259999999999991,0.269999999999982,0.240000000000009,0.269999999999982,0.270000000000209,0.259999999999991,0.259999999999991,0.279999999999973,0.259999999999991,0.279999999999973,0.279999999999973,0.279999999999973,0.269999999999982,0.269999999999982,0.269999999999982,0.279999999999973,0.259999999999991
"57",0.269999999999982,0.279999999999973,0.230000000000018,0.259999999999991,0.269999999999982,0.279999999999973,0.25,0.259999999999991,0.289999999999964,0.299999999999955,0.289999999999964,0.279999999999973,0.289999999999964,0.289999999999964,0.279999999999973,0.289999999999964,0.25,0.259999999999991,0.259999999999991,0.279999999999973
"58",0.279999999999973,0.259999999999991,0.259999999999991,0.270000000000209,0.269999999999982,0.269999999999982,0.259999999999991,0.25,0.279999999999973,0.269999999999982,0.279999999999973,0.279999999999973,0.279999999999973,0.289999999999964,0.279999999999973,0.269999999999982,0.269999999999982,0.25,0.25,0.25
"59",0.279999999999973,0.25,0.279999999999973,0.25,0.279999999999973,0.319999999999936,0.25,0.25,0.25,0.259999999999991,0.269999999999982,0.25,0.279999999999973,0.299999999999955,0.289999999999964,0.25,0.259999999999991,0.25,0.279999999999973,0.279999999999973
"60",0.279999999999973,0.259999999999991,0.25,0.279999999999973,0.279999999999973,0.299999999999955,0.25,0.279999999999973,0.269999999999982,0.279999999999973,0.25,0.310000000000173,0.309999999999945,0.279999999999973,0.279999999999973,0.279999999999973,0.259999999999991,0.269999999999982,0.269999999999982,0.279999999999973
"61",0.279999999999973,0.2800000000002,0.279999999999973,0.259999999999991,0.269999999999982,0.259999999999991,0.259999999999991,0.299999999999955,0.300000000000182,0.289999999999964,0.289999999999964,0.279999999999973,0.279999999999973,0.309999999999945,0.299999999999955,0.269999999999982,0.270000000000209,0.259999999999991,0.259999999999991,0.279999999999973
"62",0.299999999999955,0.269999999999982,0.279999999999973,0.299999999999955,0.299999999999955,0.309999999999945,0.300000000000182,0.279999999999973,0.300000000000182,0.279999999999973,0.299999999999955,0.289999999999964,0.279999999999973,0.309999999999945,0.309999999999945,0.299999999999955,0.269999999999982,0.240000000000009,0.240000000000009,0.269999999999982
"63",0.299999999999955,0.259999999999991,0.299999999999955,0.299999999999955,0.299999999999955,0.329999999999927,0.25,0.309999999999945,0.300000000000182,0.309999999999945,0.299999999999955,0.299999999999955,0.310000000000173,0.309999999999945,0.299999999999955,0.279999999999973,0.259999999999991,0.300000000000182,0.259999999999991,0.259999999999991
"64",0.299999999999955,0.279999999999973,0.299999999999955,0.309999999999945,0.299999999999955,0.320000000000164,0.320000000000164,0.309999999999945,0.320000000000164,0.299999999999955,0.329999999999927,0.319999999999936,0.2800000000002,0.309999999999945,0.309999999999945,0.329999999999927,0.269999999999982,0.290000000000191,0.279999999999973,0.259999999999991
"65",0.309999999999945,0.289999999999964,0.279999999999973,0.279999999999973,0.309999999999945,0.330000000000155,0.320000000000164,0.299999999999955,0.300000000000182,0.299999999999955,0.289999999999964,0.289999999999964,0.310000000000173,0.309999999999945,0.320000000000164,0.259999999999991,0.279999999999973,0.270000000000209,0.269999999999982,0.279999999999973
"66",0.309999999999945,0.279999999999973,0.309999999999945,0.309999999999945,0.319999999999936,0.289999999999964,0.310000000000173,0.300000000000182,0.289999999999964,0.329999999999927,0.299999999999955,0.3599999999999,0.329999999999927,0.300000000000182,0.330000000000155,0.329999999999927,0.259999999999991,0.25,0.299999999999955,0.330000000000155
"67",0.309999999999945,0.309999999999945,0.320000000000164,0.279999999999973,0.309999999999945,0.339999999999918,0.279999999999973,0.320000000000164,0.310000000000173,0.309999999999945,0.319999999999936,0.329999999999927,0.329999999999927,0.310000000000173,0.319999999999936,0.279999999999973,0.279999999999973,0.300000000000182,0.299999999999955,0.300000000000182
"68",0.319999999999936,0.309999999999945,0.320000000000164,0.309999999999945,0.309999999999945,0.339999999999918,0.299999999999955,0.300000000000182,0.309999999999945,0.289999999999964,0.339999999999918,0.370000000000118,0.289999999999964,0.309999999999945,0.329999999999927,0.289999999999964,0.269999999999982,0.299999999999955,0.299999999999955,0.319999999999936
"69",0.309999999999945,0.329999999999927,0.330000000000155,0.319999999999936,0.319999999999936,0.360000000000127,0.289999999999964,0.3599999999999,0.349999999999909,0.329999999999927,0.330000000000155,0.330000000000155,0.339999999999918,0.349999999999909,0.329999999999927,0.279999999999973,0.299999999999955,0.279999999999973,0.299999999999955,0.309999999999945
"70",0.339999999999918,0.329999999999927,0.330000000000155,0.319999999999936,0.329999999999927,0.349999999999909,0.329999999999927,0.309999999999945,0.319999999999936,0.340000000000146,0.360000000000127,0.369999999999891,0.339999999999918,0.349999999999909,0.319999999999936,0.309999999999945,0.309999999999945,0.310000000000173,0.299999999999955,0.349999999999909
"71",0.360000000000127,0.340000000000146,0.329999999999927,0.370000000000118,0.329999999999927,0.329999999999927,0.329999999999927,0.3599999999999,0.349999999999909,0.340000000000146,0.349999999999909,0.329999999999927,0.360000000000127,0.319999999999936,0.350000000000136,0.309999999999945,0.289999999999964,0.300000000000182,0.299999999999955,0.309999999999945
"72",0.360000000000127,0.340000000000146,0.349999999999909,0.339999999999918,0.330000000000155,0.339999999999918,0.339999999999918,0.329999999999927,0.339999999999918,0.340000000000146,0.3599999999999,0.3900000000001,0.3599999999999,0.350000000000136,0.360000000000127,0.320000000000164,0.309999999999945,0.320000000000164,0.309999999999945,0.289999999999964
"73",0.349999999999909,0.3599999999999,0.329999999999927,0.399999999999864,0.350000000000136,0.360000000000127,0.330000000000155,0.360000000000127,0.350000000000136,0.3599999999999,0.309999999999945,0.360000000000127,0.440000000000055,0.350000000000136,0.349999999999909,0.330000000000155,0.300000000000182,0.320000000000164,0.339999999999918,0.319999999999936
"74",0.3599999999999,0.379999999999882,0.3599999999999,0.3599999999999,0.339999999999918,0.379999999999882,0.330000000000155,0.349999999999909,0.339999999999918,0.339999999999918,0.360000000000127,0.399999999999864,0.410000000000082,0.3599999999999,0.339999999999918,0.330000000000155,0.300000000000182,0.309999999999945,0.309999999999945,0.309999999999945
"75",0.370000000000118,0.3599999999999,0.360000000000127,0.3900000000001,0.3599999999999,0.369999999999891,0.349999999999909,0.379999999999882,0.3599999999999,0.339999999999918,0.370000000000118,0.380000000000109,0.420000000000073,0.349999999999909,0.360000000000127,0.309999999999945,0.340000000000146,0.309999999999945,0.339999999999918,0.330000000000155
"76",0.3599999999999,0.350000000000136,0.380000000000109,0.339999999999918,0.3599999999999,0.3900000000001,0.379999999999882,0.360000000000127,0.349999999999909,0.380000000000109,0.3599999999999,0.370000000000118,0.369999999999891,0.380000000000109,0.370000000000118,0.389999999999873,0.319999999999936,0.349999999999909,0.330000000000155,0.309999999999945
"77",0.369999999999891,0.360000000000127,0.379999999999882,0.430000000000064,0.360000000000127,0.389999999999873,0.360000000000127,0.3900000000001,0.360000000000127,0.339999999999918,0.329999999999927,0.3599999999999,0.3599999999999,0.3599999999999,0.389999999999873,0.410000000000082,0.329999999999927,0.339999999999918,0.310000000000173,0.329999999999927
"78",0.380000000000109,0.379999999999882,0.339999999999918,0.380000000000109,0.380000000000109,0.400000000000091,0.360000000000127,0.389999999999873,0.380000000000109,0.379999999999882,0.3900000000001,0.3900000000001,0.3900000000001,0.3599999999999,0.360000000000127,0.419999999999845,0.339999999999918,0.360000000000127,0.339999999999918,0.339999999999918
"79",0.360000000000127,0.3900000000001,0.370000000000118,0.409999999999854,0.389999999999873,0.389999999999873,0.460000000000036,0.380000000000109,0.3599999999999,0.370000000000118,0.360000000000127,0.400000000000091,0.389999999999873,0.3900000000001,0.380000000000109,0.330000000000155,0.350000000000136,0.349999999999909,0.329999999999927,0.329999999999927
"80",0.409999999999854,0.3900000000001,0.379999999999882,0.3900000000001,0.3900000000001,0.400000000000091,0.420000000000073,0.389999999999873,0.360000000000127,0.379999999999882,0.399999999999864,0.379999999999882,0.400000000000091,0.409999999999854,0.379999999999882,0.350000000000136,0.319999999999936,0.329999999999927,0.349999999999909,0.330000000000155
"81",0.380000000000109,0.379999999999882,0.389999999999873,0.400000000000091,0.369999999999891,0.470000000000027,0.450000000000045,0.3900000000001,0.380000000000109,0.379999999999882,0.410000000000082,0.380000000000109,0.410000000000082,0.3900000000001,0.3900000000001,0.339999999999918,0.3599999999999,0.339999999999918,0.340000000000146,0.3599999999999
"82",0.3900000000001,0.410000000000082,0.3900000000001,0.409999999999854,0.389999999999873,0.449999999999818,0.480000000000018,0.410000000000082,0.3599999999999,0.3900000000001,0.399999999999864,0.419999999999845,0.3900000000001,0.410000000000082,0.389999999999873,0.339999999999918,0.339999999999918,0.370000000000118,0.360000000000127,0.349999999999909
"83",0.409999999999854,0.410000000000082,0.419999999999845,0.410000000000082,0.370000000000118,0.490000000000009,0.3900000000001,0.389999999999873,0.420000000000073,0.399999999999864,0.420000000000073,0.420000000000073,0.430000000000064,0.420000000000073,0.420000000000073,0.380000000000109,0.329999999999927,0.379999999999882,0.369999999999891,0.339999999999918
"84",0.430000000000064,0.420000000000073,0.420000000000073,0.409999999999854,0.419999999999845,0.5,0.409999999999854,0.410000000000082,0.420000000000073,0.5,0.389999999999873,0.419999999999845,0.430000000000064,0.419999999999845,0.429999999999836,0.369999999999891,0.360000000000127,0.349999999999909,0.3599999999999,0.380000000000109
"85",0.439999999999827,0.410000000000082,0.419999999999845,0.410000000000082,0.420000000000073,0.420000000000073,0.420000000000073,0.430000000000064,0.410000000000082,0.5,0.430000000000064,0.410000000000082,0.419999999999845,0.420000000000073,0.440000000000055,0.3599999999999,0.379999999999882,0.360000000000127,0.370000000000118,0.339999999999918
"86",0.3900000000001,0.440000000000055,0.420000000000073,0.420000000000073,0.429999999999836,0.399999999999864,0.389999999999873,0.430000000000064,0.430000000000064,0.5,0.480000000000018,0.419999999999845,0.440000000000055,0.419999999999845,0.439999999999827,0.360000000000127,0.370000000000118,0.440000000000055,0.379999999999882,0.349999999999909
